Function,Subsystem,NCBI GI,locus,System,Category
Deoxyhypusine synthase (EC 2.5.1.46),Alkaloid biosynthesis from L-lysine; <br>Modification of eukaryotic initiation factor 5A, , ,Plant Alkaloids; Protein processing and modification,Protein Metabolism; Secondary Metabolism
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
Acyltransferase,- none -, , ,none,none
Spermidine synthase-like protein,- none -, , ,none,none
3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38),- none -, , ,none,none
RecD-like DNA helicase Atu2026,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
FIG032012: hypothetical protein,CBSS-226186.1.peg.3978, , ,none,none
16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171),CBSS-226186.1.peg.3978; <br>CBSS-266117.6.peg.1260; <br>CBSS-269801.1.peg.1715; <br>RNA methylation, , ,RNA processing and modification,RNA Metabolism
DNA polymerase III subunits gamma and tau (EC 2.7.7.7),DNA processing cluster, , ,"DNA uptake, competence",DNA Metabolism
two component regulator propeller domain-containing protein,- none -, , ,none,none
Exopolyphosphatase (EC 3.6.1.11),Phosphate metabolism; <br>Polyphosphate, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Polyphosphate kinase (EC 2.7.4.1),Phosphate metabolism; <br>Polyphosphate; <br>Purine conversions, , ,Phosphorus Metabolism - no subcategory; Purines,Nucleosides and Nucleotides; Phosphorus Metabolism
Phosphoglycerate/bisphosphoglycerate mutase,- none -, , ,none,none
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
Pyridoxamine 5&#39;-phosphate oxidase (EC 1.4.3.5),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribonuclease Z (EC 3.1.26.11),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Aspartate carbamoyltransferase (EC 2.1.3.2),- none -, , ,none,none
Pyrimidine operon regulatory protein PyrR,- none -, , ,none,none
Pirin,- none -, , ,none,none
isochorismatase hydrolase,- none -, , ,none,none
Pirin,- none -, , ,none,none
OsmC-like family protein,- none -, , ,none,none
"acetyltransferase, GNAT family",- none -, , ,none,none
Bis-ABC ATPase YbiT,- none -, , ,none,none
FIG00656586: hypothetical protein,- none -, , ,none,none
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
L-alanine-DL-glutamate epimerase (EC 5.1.1.n1),- none -, , ,none,none
Glutamine cyclotransferase,- none -, , ,none,none
Type III effector HopPmaJ,- none -, , ,none,none
Chaperone protein DnaK,Protein chaperones, , ,Protein folding,Protein Metabolism
"L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)",Glycine and Serine Utilization; <br>Glycine and Serine Utilization; <br>Pyruvate Alanine Serine Interconversions; <br>Pyruvate Alanine Serine Interconversions, , ,"Alanine, serine, and glycine; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
Outer membrane protein,- none -, , ,none,none
Kup system potassium uptake protein,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
DNA-binding response regulator KdpE,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-),Potassium homeostasis; Two-component regulatory system, , ,Potassium metabolism - no subcategory; Regulation and Cell signaling - no subcategory,Potassium metabolism; Regulation and Cell signaling
3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"RNA pseudouridylate synthase, group 1",- none -, , ,none,none
"YpfJ protein, zinc metalloprotease superfamily",Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
"AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination",- none -, , ,none,none
Uncharacterized protein YjqA,- none -, , ,none,none
"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)",<br>Periplasmic disulfide interchange; Biogenesis of c-type cytochromes; Cytochrome, , ,Protein folding; Respiration - no subcategory,Protein Metabolism; Respiration
tRNA(Ile)-lysidine synthetase (EC 6.3.4.19),Cell division-ribosomal stress proteins cluster; <br>Folate biosynthesis cluster; <br>tRNA processing, , ,Folate and pterines; RNA processing and modification,"Cofactors, Vitamins, Prosthetic Groups, Pigments; RNA Metabolism"
"Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)","Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48),Methionine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Dipeptidyl peptidase IV,Protein degradation, , ,Protein degradation,Protein Metabolism
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
Alkyl hydroperoxide reductase subunit C-like protein,Oxidative stress; <br>Thioredoxin-disulfide reductase, , ,Oxidative stress; Sulfur Metabolism - no subcategory,Stress Response; Sulfur Metabolism
Thioredoxin,- none -, , ,none,none
Arsenical-resistance protein ACR3,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family",- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",Thioredoxin-disulfide reductase, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Diacylglycerol kinase (EC 2.7.1.107),Riboflavin synthesis cluster, , ,none,none
DNA translocase FtsK,- none -, , ,none,none
Outer membrane lipoprotein carrier protein LolA,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Lipopolysaccharide export system permease protein LptF,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)","Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,cAMP signaling in bacteria, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Pirin,- none -, , ,none,none
YceI like family protein,- none -, , ,none,none
FIG002283: Isochorismatase family protein,CBSS-224911.1.peg.6954, , ,none,none
Exoenzymes regulatory protein AepA precursor,CBSS-224911.1.peg.6954, , ,none,none
DoxX family protein,- none -, , ,none,none
DUF1275 domain-containing protein,CBSS-224911.1.peg.6954, , ,none,none
PhnO protein,- none -, , ,none,none
Integral membrane protein,- none -, , ,none,none
Tetracycline resistance element mobilization regulatory protein RteC,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Phage endolysin,Phage lysis modules, , ,"Phages, Prophages","Phages, Prophages, Transposable elements, Plasmids"
Antirestriction protein,- none -, , ,none,none
no significant homology. 1 putative transmembrane region was found by PSORT,- none -, , ,none,none
FIG131328: Predicted ATP-dependent endonuclease of the OLD family,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Zinc-type alcohol dehydrogenase-like protein,- none -, , ,none,none
Histone acetyltransferase HPA2 and related acetyltransferases,CBSS-216591.1.peg.168, , ,none,none
"acetyltransferase, GNAT family",- none -, , ,none,none
Ribosomal-protein-serine acetyltransferase,- none -, , ,none,none
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
Short-chain dehydrogenase/reductase SDR?,- none -, , ,none,none
FIG022068: Hypothetical protein,CBSS-224911.1.peg.6954, , ,none,none
"Phosphate starvation-inducible protein PhoH, predicted ATPase",CBSS-56780.10.peg.1536; <br>CBSS-56780.10.peg.1536; <br>Glycyl-tRNA synthetase containing cluster; <br>Phosphate metabolism; <br>Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
FIG00648915: hypothetical protein,- none -, , ,none,none
Gliding motility-associated ABC transporter permease protein GldF,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Gliding motility-associated ABC transporter substrate-binding protein GldG,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
DNA polymerase III beta subunit (EC 2.7.7.7),DNA polymerase; DNA replication cluster 1, , ,DNA replication,DNA Metabolism
UspA,- none -, , ,none,none
Universal stress protein family 4,Universal stress protein family, , ,Stress Response - no subcategory,Stress Response
tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE,RNA methylation, , ,RNA processing and modification,RNA Metabolism
2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases,- none -, , ,none,none
Threonine dehydratase biosynthetic (EC 4.3.1.19),- none -, , ,none,none
Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86),- none -, , ,none,none
Acetolactate synthase small subunit (EC 2.2.1.6),Acetolactate synthase subunits, , ,Fermentation,Carbohydrates
Acetolactate synthase large subunit (EC 2.2.1.6),Acetolactate synthase subunits, , ,Fermentation,Carbohydrates
Dihydroxy-acid dehydratase (EC 4.2.1.9),- none -, , ,none,none
Branched-chain amino acid aminotransferase (EC 2.6.1.42),Alanine biosynthesis; <br>Isoleucine degradation; <br>Pyruvate Alanine Serine Interconversions; <br>Valine degradation, , ,"Alanine, serine, and glycine; Branched-chain amino acids; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
"Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)",<br>Type I Restriction-Modification; Restriction-Modification System; Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Type I restriction-modification system, specificity subunit S",Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)",Restriction-Modification System; <br>Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
Uncharacterized membrane protein VF_0575,- none -, , ,none,none
Peroxiredoxin OsmC (EC 1.11.1.15),- none -, , ,none,none
DnaJ-class molecular chaperone CbpA,Protein chaperones, , ,Protein folding,Protein Metabolism
"RND efflux system, outer membrane lipoprotein, NodT family",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
L-lysine dehydrogenase,- none -, , ,none,none
UPF0225 protein YchJ,Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
FIG00018398: hypothetical regulator,- none -, , ,none,none
NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Arginine and Ornithine Degradation; <br>Glutamate dehydrogenases; <br>Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Proline Synthesis", , ,"Arginine; Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; Proline and 4-hydroxyproline; ammonia assimilation; ammonia assimilation; urea cycle, polyamines",Amino Acids and Derivatives
"Transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
MBL-fold metallo-hydrolase superfamily,- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
Tyrosine type site-specific recombinase,- none -, , ,none,none
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Probable thiol oxidoreductase with 2 cytochrome c heme-binding sites,Cytochrome, , ,Respiration - no subcategory,Respiration
hypothetical,- none -, , ,none,none
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"Heavy metal RND efflux outer membrane protein, CzcC family",Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Tetracycline resistance element mobilization regulatory protein RteC,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Bipolar DNA helicase HerA,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Cold shock protein of CSP family,Phage shock, , ,Cold shock; Stress Response - no subcategory,Stress Response
"Fic domain protein, PA0574 type",- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76) / Sirohydrochlorin ferrochelatase (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107),Heme and Siroheme Biosynthesis; <br>Heme and Siroheme Biosynthesis; <br>Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Cysteine synthase (EC 2.5.1.47),Cysteine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Serine acetyltransferase (EC 2.3.1.30),Cysteine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Adenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.10),- none -, , ,none,none
Aminopeptidase N,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",Dehydrogenase complexes; <br>Dehydrogenase complexes; <br>Isoleucine degradation; <br>Isoleucine degradation; <br>Valine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
Cation/H+ antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Heavy-metal-associated domain (N-terminus) and membrane-bounded cytochrome biogenesis cycZ-like domain, possible membrane copper tolerance protein",Cytochrome, , ,Respiration - no subcategory,Respiration
cytochrome cbb3 oxidase maturation protein CcoH,Cytochrome, , ,Respiration - no subcategory,Respiration
"Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation",Biogenesis of cbb3-type cytochrome c oxidases, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1) / Cytochrome c oxidase (cbb3-type) subunit CcoO (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
"Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion",Biogenesis of cbb3-type cytochrome c oxidases, , ,Respiration - no subcategory,Respiration
Type cbb3 cytochrome oxidase biogenesis protein CcoI; Copper-translocating P-type ATPase (EC 3.6.3.4),Biogenesis of cbb3-type cytochrome c oxidases; <br>Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds; Respiration - no subcategory,"Membrane Transport; Respiration; Virulence, Disease and Defense"
"Transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
Protein containing rhodanese-like domain,- none -, , ,none,none
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34),- none -, , ,none,none
Rhodanese-like domain protein,- none -, , ,none,none
"Anthranilate synthase, aminase component (EC 4.1.3.27)","Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
"Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)","Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Anthranilate phosphoribosyltransferase (EC 2.4.2.18),"Auxin biosynthesis; <br>Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Plant Hormones,Amino Acids and Derivatives; Secondary Metabolism
Indole-3-glycerol phosphate synthase (EC 4.1.1.48),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Phosphoribosylanthranilate isomerase (EC 5.3.1.24),"Auxin biosynthesis; <br>Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Pterin synthesis related cluster; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines; Plant Hormones,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments; Secondary Metabolism"
Tryptophan synthase beta chain (EC 4.2.1.20),"Auxin biosynthesis; <br>Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Plant Hormones,Amino Acids and Derivatives; Secondary Metabolism
Tryptophan synthase alpha chain (EC 4.2.1.20),"Auxin biosynthesis; <br>Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Plant Hormones,Amino Acids and Derivatives; Secondary Metabolism
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
Outer membrane component of tripartite multidrug resistance system,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Membrane fusion component of MSF-type tripartite multidrug efflux system,- none -, , ,none,none
Inner-membrane proton/drug antiporter (MSF type) of tripartite multidrug efflux system,none, , ,Uni- Sym- and Antiporters,Membrane Transport
UPF0246 protein YaaA,- none -, , ,none,none
Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Acyl carrier protein phosphodiesterase (EC 3.1.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
DNA alkylation repair enzyme,none, , ,DNA repair,DNA Metabolism
Chloride channel protein,- none -, , ,none,none
Excinuclease ABC subunit A,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
Gll1812 protein,- none -, , ,none,none
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
UPF0339 protein YegP.N / UPF0339 protein YegP.C,- none -, , ,none,none
ADP-ribosylglycohydrolase,- none -, , ,none,none
helicase domain protein,- none -, , ,none,none
Uncharacterized protein BT3327,- none -, , ,none,none
"Putative type IIS restriction /modification enzyme, N-terminal half",- none -, , ,none,none
N-acetylglucosaminyl-L-malate N-acetyl hydrolase,- none -, , ,none,none
Isochorismate synthase (EC 5.4.4.2) @ Isochorismate synthase (EC 5.4.4.2) of siderophore biosynthesis,"<br>Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; Siderophore", , ,Aromatic amino acids and derivatives; Membrane Transport - no subcategory,Amino Acids and Derivatives; Membrane Transport
"1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis",- none -, , ,none,none
"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",De Novo Purine Biosynthesis; <br>De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Protein tyrosine phosphatase,- none -, , ,none,none
Phosphoglycerol transferase-like protein,- none -, , ,none,none
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),Biotin biosynthesis, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
3-hydroxyacyl-CoA dehydrogenase [fadN-fadA-fadE operon] (EC 1.1.1.35) / Enoyl-CoA hydratase [fadN-fadA-fadE operon] (EC 4.2.1.17),- none -, , ,none,none
3-ketoacyl-CoA thiolase [fadN-fadA-fadE operon] (EC 2.3.1.16),- none -, , ,none,none
Long chain acyl-CoA dehydrogenase [fadN-fadA-fadE operon] (EC 1.3.8.8),- none -, , ,none,none
Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
"Carbonic anhydrase, beta class (EC 4.2.1.1)",- none -, , ,none,none
Na(+)-dependent bicarbonate transporter BicA,none, , ,Membrane Transport - no subcategory,Membrane Transport
DNA protection during starvation protein,- none -, , ,none,none
Hydrogen peroxide-inducible genes activator => OxyR,- none -, , ,none,none
Uncharacterized protein Celly_2507,- none -, , ,none,none
tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61),RNA methylation; <br>mnm5U34 biosynthesis bacteria, , ,RNA processing and modification,RNA Metabolism
Branched-chain amino acid aminotransferase (EC 2.6.1.42),Alanine biosynthesis; <br>Isoleucine degradation; <br>Pyruvate Alanine Serine Interconversions; <br>Valine degradation, , ,"Alanine, serine, and glycine; Branched-chain amino acids; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
putative secreted protein,- none -, , ,none,none
HesA/MoeB/ThiF family protein,- none -, , ,none,none
Putative deoxyribonuclease YjjV,Deoxyribose and Deoxynucleoside Catabolism; Nuclease, , ,DNA Metabolism - no subcategory; Monosaccharides; RNA processing and modification,Carbohydrates; DNA Metabolism; RNA Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protease YdcP,Protein degradation, , ,Protein degradation,Protein Metabolism
Uncharacterized protein Fjoh_2767,- none -, , ,none,none
Adenine phosphoribosyltransferase (EC 2.4.2.7),Purine conversions; <br>cAMP signaling in bacteria, , ,Purines; Regulation and Cell signaling - no subcategory,Nucleosides and Nucleotides; Regulation and Cell signaling
