Function,Subsystem,NCBI GI,locus,System,Category
Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86),- none -, , ,none,none
Acetyl-CoA synthetase (EC 6.2.1.1),- none -, , ,none,none
DNA polymerase III epsilon subunit (EC 2.7.7.7),<br>CBSS-342610.3.peg.1536; CBSS-228410.1.peg.134; DNA polymerase, , ,DNA replication,DNA Metabolism
Predicted signal-transduction protein containing cAMP-binding and CBS domains,CBSS-342610.3.peg.1536, , ,none,none
"Multidrug resistance transporter, Bcr/CflA family",Copper homeostasis; none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
N1-spermidine/spermine acetyltransferase PaiA,- none -, , ,none,none
ATP-dependent RNA helicase,RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
"Helicase, C-terminal:Type III restriction enzyme, res subunit:DEAD/DEAH box helicase, N-terminal",Restriction Enzyme, , ,DNA Metabolism - no subcategory,DNA Metabolism
Putative membrane transport protein,none, , ,Membrane Transport - no subcategory,Membrane Transport
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Quinone oxidoreductase (EC 1.6.5.5),Quinone oxidoreductase family, , ,Respiration - no subcategory,Respiration
putative lipoprotein,- none -, , ,none,none
"TTP-dependent protein, related to E1 component of pyruvate/2-oxoglutarate/acetoin dehydrogenase",- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
Translation initiation factor SUI1-related protein,Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Purine nucleoside phosphorylase (EC 2.4.2.1),Adenosyl nucleosidases; <br>Deoxyribose and Deoxynucleoside Catabolism; <br>Purine conversions; <br>pyrimidine conversions, , ,Monosaccharides; Nucleosides and Nucleotides - no subcategory; Purines; Pyrimidines,Carbohydrates; Nucleosides and Nucleotides
ACR269Cp,- none -, , ,none,none
Bis-ABC ATPase BT1543,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
Deoxyinosine 3&#39;endonuclease (endonuclease V)-like protein,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Glyoxalase/Bleomycin resistance protein/Dioxygenase family protein,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Calcium/proton antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily / DUF3471 domain,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
ThiJ/PfpI family,- none -, , ,none,none
Putative dehydrogenase,- none -, , ,none,none
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"hypothetical protein clusted with conjugative transposons, BF0131","Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Carbapenem antibiotics biosynthesis protein carD,Antibiotics biosynthesis, , ,"Bacterial cytostatics, differentiation factors and antibiotics",Secondary Metabolism
3-dehydroquinate synthase (EC 4.2.3.4),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Biosynthetic arginine decarboxylase (EC 4.1.1.19),Polyamine Metabolism, , ,"Arginine; urea cycle, polyamines",Amino Acids and Derivatives
Deoxyhypusine synthase (EC 2.5.1.46),Alkaloid biosynthesis from L-lysine; <br>Modification of eukaryotic initiation factor 5A, , ,Plant Alkaloids; Protein processing and modification,Protein Metabolism; Secondary Metabolism
ATP-dependent DNA helicase RecQ,"DNA helicase; DNA repair, bacterial RecFOR pathway", , ,DNA Metabolism - no subcategory; DNA repair,DNA Metabolism
Phosphoenolpyruvate carboxylase (EC 4.1.1.31),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
Acyltransferase,- none -, , ,none,none
Spermidine synthase-like protein,- none -, , ,none,none
"M23/M37 peptidase/aminotransferase, class III",Protein degradation, , ,Protein degradation,Protein Metabolism
Ketosteroid isomerase-related protein,- none -, , ,none,none
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>CBSS-84588.1.peg.1247; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11),- none -, , ,none,none
UPF0061 protein YdiU,- none -, , ,none,none
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
Outer membrane protein and related peptidoglycan-associated (Lipo) proteins,- none -, , ,none,none
ribosomal protein paralog,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
O-succinylbenzoate synthase (EC 4.2.1.113),Muconate lactonizing enzyme family, , ,Miscellaneous - no subcategory,Miscellaneous
Metal-dependent hydrolase,- none -, , ,none,none
"1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)",- none -, , ,none,none
Naphthoate synthase (EC 4.1.3.36),- none -, , ,none,none
Uncharacterized RNA-binding protein BT2505,- none -, , ,none,none
Leucine aminopeptidase-related protein,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9),- none -, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
Glutathione peroxidase (EC 1.11.1.9) @ Thioredoxin peroxidase (EC 1.11.1.15),Glutathione: Redox cycle, , ,Oxidative stress,Stress Response
RNA polymerase sigma-70 factor,"CBSS-313593.3.peg.2729; <br>Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
FIG111991: hypothetical protein,CBSS-313593.3.peg.2729, , ,none,none
Arsenical resistance operon repressor,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family",- none -, , ,none,none
Arsenical-resistance protein ACR3,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Putative cytochrome C-type biogenesis protein,Biogenesis of c-type cytochromes; Cytochrome, , ,Respiration - no subcategory,Respiration
Ketopantoate reductase PanG (EC 1.1.1.169),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster; <br>Folate biosynthesis cluster, , ,Coenzyme A; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45),- none -, , ,none,none
"Similar to (S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase",- none -, , ,none,none
Septum formation protein Maf,Bacterial cell division cluster; <br>CBSS-354.1.peg.2917, , ,none,none
Small-conductance mechanosensitive channel,- none -, , ,none,none
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
Sodium iodide symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
COGs COG3558,- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,- none -, , ,none,none
HesA/MoeB/ThiF family protein,- none -, , ,none,none
Putative deoxyribonuclease YjjV,<br>YcfH; Deoxyribose and Deoxynucleoside Catabolism; Nuclease, , ,DNA Metabolism - no subcategory; Monosaccharides; RNA processing and modification,Carbohydrates; DNA Metabolism; RNA Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Uncharacterized protein Fjoh_2767,- none -, , ,none,none
Integral membrane protein,- none -, , ,none,none
Secreted and surface protein containing fasciclin-like repeats,- none -, , ,none,none
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
SSU ribosomal protein S1p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Xanthosine permease,- none -, , ,none,none
Cytidylate kinase (EC 2.7.4.25),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
low affinity penicillin binding protein,- none -, , ,none,none
ATP-dependent protease La (EC 3.4.21.53) Type I,"Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Zn-dependent protease with chaperone function PA4632,Protein degradation, , ,Protein degradation,Protein Metabolism
"Alpha-glucosidase, family 31 of glycosyl hydrolases, COG1501",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
"1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27),Glycogen metabolism, , ,Polysaccharides,Carbohydrates
"Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)",Glycogen metabolism, , ,Polysaccharides,Carbohydrates
Putative hydrolase,- none -, , ,none,none
Endonuclease III (EC 4.2.99.18),Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
DNA-cytosine methyltransferase (EC 2.1.1.37),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Very-short-patch mismatch repair endonuclease (G-T specific),"DNA repair, bacterial; Nuclease", , ,DNA Metabolism - no subcategory; DNA repair; RNA processing and modification,DNA Metabolism; RNA Metabolism
Exodeoxyribonuclease VII large subunit (EC 3.1.11.6),"DNA repair, bacterial; <br>Purine salvage cluster", , ,DNA repair,DNA Metabolism
Exodeoxyribonuclease VII small subunit (EC 3.1.11.6),"DNA repair, bacterial; <br>Purine salvage cluster", , ,DNA repair,DNA Metabolism
Alkylated DNA repair protein AlkB,none, , ,DNA repair,DNA Metabolism
Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7),DNA polymerase, , ,DNA repair; DNA replication,DNA Metabolism
DNA polymerase IV (EC 2.7.7.7),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
response regulator receiver protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Putative mobilization protein BF0133,"Conjugative transposon, Bacteroidales", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"hypothetical protein clusted with conjugative transposons, BF0131","Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein CHU_1311,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Conjugative transposon protein TraE,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraF,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraG,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraJ,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraK,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraM,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraN,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Thiol:disulfide interchange protein,- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
UPF0225 protein YchJ,Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
FIG024850: short form Mg-chelase associated protein with vWA domain,CBSS-336982.3.peg.1011, , ,none,none
"Magnesium chelatase, subunit ChlI (EC 6.6.1.1)",CBSS-336982.3.peg.1011, , ,none,none
SM-20-related protein,- none -, , ,none,none
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
NAD-specific glutamate dehydrogenase (EC 1.4.1.2),"Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; ammonia assimilation; ammonia assimilation",Amino Acids and Derivatives
Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase),- none -, , ,none,none
Regulatory protein SusR,- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Endo-alpha-mannosidase,Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Maltodextrin glucosidase (EC 3.2.1.20),- none -, , ,none,none
G:T/U mismatch-specific uracil/thymine DNA-glycosylase (EC 3.2.2.27),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
Oxidoreductase,- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Outer membrane assembly protein,- none -, , ,none,none
"ABC transporter, substrate-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, ATP-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, permease protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Glycosyltransferase,- none -, , ,none,none
UPF0391 membrane protein YtjA,- none -, , ,none,none
Predicted acyltransferases,- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
Protein containing acetyltransferase (GNAT family) domain,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, MerR family",none, , ,RNA processing and modification; Resistance to antibiotics and toxic compounds,"RNA Metabolism; Virulence, Disease and Defense"
Two-component response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, outer membrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Activator of Hsp90 ATPase 1 family protein,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
Intracellular protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"RND efflux system, membrane fusion protein",- none -, , ,none,none
RND multidrug efflux transporter; Acriflavin resistance protein,none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Short-chain dehydrodenase (gene dltE),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
FIG022068: Hypothetical protein,CBSS-224911.1.peg.6954, , ,none,none
Exoenzymes regulatory protein AepA precursor,CBSS-224911.1.peg.6954, , ,none,none
FIG002283: Isochorismatase family protein,CBSS-224911.1.peg.6954, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
putative iron-regulated membrane protein,- none -, , ,none,none
Xylanase,Xylose utilization, , ,Monosaccharides,Carbohydrates
Hexuronate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Hexuronate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17),- none -, , ,none,none
2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125),- none -, , ,none,none
Uronate isomerase (EC 5.3.1.12),- none -, , ,none,none
2-dehydro-3-deoxygluconokinase (EC 2.7.1.45),- none -, , ,none,none
4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14),- none -, , ,none,none
Altronate oxidoreductase (EC 1.1.1.58),- none -, , ,none,none
Altronate dehydratase (EC 4.2.1.7),- none -, , ,none,none
Hexuronate utilization operon transcriptional repressor ExuR,- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Pectinesterase (EC 3.1.1.11),- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Xylosidase/arabinosidase,- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Arsenate reductase,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Predicted alpha-L-rhamnosidase,- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
L-rhamnose mutarotase (EC 5.1.3.32),- none -, , ,none,none
"Glycosyl hydrolase, family 88",- none -, , ,none,none
Polygalacturonase,- none -, , ,none,none
Uncharacterized protein CHU_1311,- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Rhamnogalacturonan endolyase (EC 4.2.2.23),- none -, , ,none,none
"Transcriptional regulator of rhamnose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
L-rhamnose-proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Predicted rhamnulose-1-phosphate aldolase (EC 4.1.2.19) / Predicted lactaldehyde dehydrogenase (EC 1.2.1.22),- none -, , ,none,none
Predicted L-rhamnose isomerase RhaI (EC 5.3.1.14),- none -, , ,none,none
Rhamnulokinase RhaK in alpha-proteobacteria (EC 2.7.1.5),- none -, , ,none,none
"Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE",Lactate utilization, , ,Organic acids,Carbohydrates
"Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF",Lactate utilization, , ,Organic acids,Carbohydrates
"Predicted L-lactate dehydrogenase, hypothetical protein subunit SO1518",Lactate utilization, , ,Organic acids,Carbohydrates
Fructokinase (EC 2.7.1.4),Sucrose utilization, , ,Di- and oligosaccharides,Carbohydrates
Predicted transcriptional regulators,none, , ,RNA processing and modification,RNA Metabolism
UPF0339 protein YegP.N / UPF0339 protein YegP.C,- none -, , ,none,none
"Siderophore biosynthesis L-2,4-diaminobutyrate decarboxylase",Siderophore, , ,Membrane Transport - no subcategory,Membrane Transport
"Siderophore synthetase large component, acetyltransferase / Siderophore synthetase small component, acetyltransferase",Siderophore, , ,Membrane Transport - no subcategory,Membrane Transport
"Siderophore biosynthesis protein, monooxygenase",Siderophore, , ,Membrane Transport - no subcategory,Membrane Transport
"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps",Multidrug Resistance Efflux Pumps, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),Biotin biosynthesis; <br>Fatty acid metabolism cluster, , ,Biotin; Fatty acids,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
Ferrichrome-iron receptor,- none -, , ,none,none
Iron-uptake factor PiuB,- none -, , ,none,none
4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein,- none -, , ,none,none
"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",none, , ,"Alanine, serine, and glycine; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; RNA processing and modification; ammonia assimilation",Amino Acids and Derivatives; RNA Metabolism
"Multidrug resistance transporter, Bcr/CflA family",Copper homeostasis; none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
hypothetical protein that often co-occurs with aconitase,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Organic hydroperoxide resistance protein,CBSS-269482.1.peg.1294; <br>Oxidative stress, , ,Oxidative stress,Stress Response
Epoxide hydrolase (EC 3.3.2.9),- none -, , ,none,none
Epoxide hydrolase (EC 3.3.2.9),- none -, , ,none,none
"Putative oxidoreductase YrpB, nitronate monooxygenase family",- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
2-hydroxymuconate tautomerase-like protein,- none -, , ,none,none
Rhodanese-like domain protein,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Transcriptional regulator, HxlR family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
"Acetyltransferase, GNAT family",- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
Oxidoreductase of short-chain,- none -, , ,none,none
mRNA 3-end processing exonuclease,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
ATP-dependent DNA ligase (EC 6.5.1.1) LigC,DNA ligases; <br>Nonhomologous End-Joining in Bacteria, , ,DNA Metabolism - no subcategory; DNA repair,DNA Metabolism
"ATP-dependent, 3&#39;-5&#39; DNA helicase with strand annealing activity",DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
FIG006285: ICC-like protein phosphoesterase,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"PQQ-dependent oxidoreductase, gdhB family",- none -, , ,none,none
"Transcriptional regulator, GntR family",none, , ,RNA processing and modification,RNA Metabolism
Fosmidomycin resistance protein,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Methionine ABC transporter substrate-binding protein,Methionine Biosynthesis; none, , ,"Lysine, threonine, methionine, and cysteine; Membrane Transport - no subcategory",Amino Acids and Derivatives; Membrane Transport
Methionine ABC transporter permease protein,none, , ,"ABC-transporters; Lysine, threonine, methionine, and cysteine; Membrane Transport - no subcategory",Amino Acids and Derivatives; Membrane Transport
Methionine ABC transporter ATP-binding protein,none, , ,"ABC-transporters; Lysine, threonine, methionine, and cysteine; Membrane Transport - no subcategory",Amino Acids and Derivatives; Membrane Transport
Bll6423 protein,- none -, , ,none,none
