Function,Subsystem,NCBI GI,locus,System,Category
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Xylose isomerase-like TIM-barrel protein KPN_00539,- none -, , ,none,none
Uncharacterized oxidoreductase Atu4375,- none -, , ,none,none
"Uncharacterized transporter KPN_00538, MFS-type",none, , ,Membrane Transport - no subcategory,Membrane Transport
Protein of unknown function DUF1345,- none -, , ,none,none
alpha-xylosidase (EC 3.2.1.177),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Alpha-glucosidase (EC 3.2.1.20),- none -, , ,none,none
4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14),- none -, , ,none,none
2-dehydro-3-deoxygluconokinase (EC 2.7.1.45),- none -, , ,none,none
Mannonate dehydratase (EC 4.2.1.8),- none -, , ,none,none
Beta-mannosidase (EC 3.2.1.25),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
"Gluconate permease, Bsu4004 homolog",- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, LacI family",none, , ,RNA processing and modification,RNA Metabolism
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
hypothetical protein sometimes fused to ribosomal protein S6 glutaminyl transferase / Ribosomal protein S6--L-glutamate ligase,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Protein of unknown function DUF1304,- none -, , ,none,none
"NADH:flavin oxidoreductases, Old Yellow Enzyme family",- none -, , ,none,none
Histidine ammonia-lyase (EC 4.3.1.3),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
NAD(P)H-hydrate epimerase (EC 5.1.99.6) / ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136),- none -, , ,none,none
Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Homoserine kinase (EC 2.7.1.39),CBSS-269482.1.peg.1294; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Threonine synthase (EC 4.2.3.1),Threonine and Homoserine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10),Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
Probable transcriptional regulatory protein YebC,none, , ,RNA processing and modification,RNA Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48),Methionine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Dipeptidyl peptidase IV,Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, PadR family",none, , ,RNA processing and modification,RNA Metabolism
Rhodanese-like domain protein,- none -, , ,none,none
Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34),- none -, , ,none,none
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein,- none -, , ,none,none
Protein containing rhodanese-like domain,- none -, , ,none,none
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
Alcohol dehydrogenase (EC 1.1.1.1),5-FCL-like protein; <br>Butanol Biosynthesis; <br>Fermentations: Mixed acid, , ,Fermentation; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195) @ Alcohol dehydrogenase (EC 1.1.1.1),5-FCL-like protein; <br>Butanol Biosynthesis; <br>Fermentations: Mixed acid, , ,Fermentation; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Alcohol dehydrogenase (EC 1.1.1.1),5-FCL-like protein; <br>Butanol Biosynthesis; <br>Fermentations: Mixed acid, , ,Fermentation; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
Flavodoxin,Flavodoxin, , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Bis-ABC ATPase YheS.2,- none -, , ,none,none
"ATP-dependent RNA helicase, DEAD box family",RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
"Two-component transcriptional response regulator, AtoC family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"ABC transporter, permease protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Chaperone protein DnaJ,Protein chaperones, , ,Protein folding,Protein Metabolism
Heat shock protein GrpE,Protein chaperones, , ,Protein folding,Protein Metabolism
Cell division inhibitor SulA,- none -, , ,none,none
short-chain dehydrogenase/reductase SDR,- none -, , ,none,none
"Transcriptional regulator, HxlR family",none, , ,RNA processing and modification,RNA Metabolism
GTP-binding and nucleic acid-binding protein YchF,- none -, , ,none,none
Ferredoxin,Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
Phosphoserine aminotransferase (EC 2.6.1.52),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Putative large secreted protein SCO0341,- none -, , ,none,none
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Beta-mannosidase (EC 3.2.1.25),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator of fucose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
alpha-galactosidase (EC 3.2.1.22),- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
alpha-galactosidase,- none -, , ,none,none
Potassium efflux system KefA protein / Small-conductance mechanosensitive channel,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Energy-dependent translational throttle protein EttA,- none -, , ,none,none
Uncharacterized protein Fjoh_2917,- none -, , ,none,none
Uncharacterized RNA-binding protein BT2505,- none -, , ,none,none
Pyridine nucleotide-disulfide oxidoreductase; NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
Uncharacterized protein YjqA,- none -, , ,none,none
"AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination",- none -, , ,none,none
"ABC transporter, ATP-binding protein (cluster 13, osmolytes)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, permease protein (cluster 13, osmolytes) / ABC transporter, substrate-binding protein (cluster 13, osmolytes)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)",<br>Periplasmic disulfide interchange; Biogenesis of c-type cytochromes; Cytochrome, , ,Protein folding; Respiration - no subcategory,Protein Metabolism; Respiration
tRNA(Ile)-lysidine synthetase (EC 6.3.4.19),Folate biosynthesis cluster; <br>tRNA processing, , ,Folate and pterines; RNA processing and modification,"Cofactors, Vitamins, Prosthetic Groups, Pigments; RNA Metabolism"
"Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)","Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribonuclease Z (EC 3.1.26.11),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Aspartate carbamoyltransferase (EC 2.1.3.2),- none -, , ,none,none
Pyrimidine operon regulatory protein PyrR,- none -, , ,none,none
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
L-rhamnose-proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Hypothetical Nudix-like regulator,- none -, , ,none,none
alpha-L-rhamnosidase (EC 3.2.1.40),- none -, , ,none,none
L-lactate dehydrogenase,- none -, , ,none,none
Rhamnulokinase RhaK in alpha-proteobacteria (EC 2.7.1.5),- none -, , ,none,none
L-rhamnose isomerase (EC 5.3.1.14),- none -, , ,none,none
Predicted rhamnulose-1-phosphate aldolase (EC 4.1.2.19) / Predicted lactaldehyde dehydrogenase (EC 1.2.1.22),- none -, , ,none,none
"Transcriptional regulator of rhamnose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
alpha-L-arabinofuranosidase II (EC 3.2.1.55),- none -, , ,none,none
"ThiF family protein, ubiquitin-activating enzyme",- none -, , ,none,none
Mycobacteriophage Barnyard protein gp56,- none -, , ,none,none
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
"ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD",Bacillus subtilis scratch - gjo; <br>DNA ligases; <br>Nonhomologous End-Joining in Bacteria, , ,DNA Metabolism - no subcategory; DNA repair; Miscellaneous - no subcategory,DNA Metabolism; Miscellaneous
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Signal transduction histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Hydrolase of unknown specificity RsbQ, part of a novel [RsbQ - PAS domain] bacterial sensing module",- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
Alkylated DNA repair protein AlkB,none, , ,DNA repair,DNA Metabolism
Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7),DNA polymerase, , ,DNA repair; DNA replication,DNA Metabolism
DNA polymerase IV (EC 2.7.7.7),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Exodeoxyribonuclease VII large subunit (EC 3.1.11.6),"DNA repair, bacterial; <br>Purine salvage cluster", , ,DNA repair,DNA Metabolism
Putative mobilization protein BF0133,"Conjugative transposon, Bacteroidales", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"hypothetical protein clusted with conjugative transposons, BF0131","Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
sec-C metal-binding protein,- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Conjugative transposon protein TraE,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative DNA methylase,DNA methylation, , ,DNA Metabolism - no subcategory,DNA Metabolism
Putative DNA methylase,DNA methylation, , ,DNA Metabolism - no subcategory,DNA Metabolism
Conjugative transposon protein TraF,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraG,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraJ,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraK,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraM,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraN,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
Antitoxin HigA / unknown domain,- none -, , ,none,none
"Endo-1,4-beta-xylanase (EC 3.2.1.8)",- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
Hypothetical Nudix-like regulator,- none -, , ,none,none
Xylose isomerase (EC 5.3.1.5),Xylose utilization, , ,Monosaccharides,Carbohydrates
"RND efflux system, membrane fusion protein",- none -, , ,none,none
RND multidrug efflux transporter; Acriflavin resistance protein,none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
signaling protein without kinase domain,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Alcohol dehydrogenase (EC 1.1.1.1),5-FCL-like protein; <br>Butanol Biosynthesis; <br>Fermentations: Mixed acid, , ,Fermentation; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55),- none -, , ,none,none
Putative transmembrane protein,- none -, , ,none,none
5&#39;-nucleotidase (EC 3.1.3.5),Purine conversions; <br>pyrimidine conversions, , ,Purines; Pyrimidines,Nucleosides and Nucleotides
5&#39;-nucleotidase (EC 3.1.3.5),Purine conversions; <br>pyrimidine conversions, , ,Purines; Pyrimidines,Nucleosides and Nucleotides
4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Bacterial non-heme ferritin (EC 1.16.3.2),- none -, , ,none,none
Outer membrane assembly lipoprotein YfiO,- none -, , ,none,none
DNA-directed RNA polymerase omega subunit (EC 2.7.7.6),CBSS-176299.4.peg.1292; <br>RNA polymerase bacterial, , ,Transcription,RNA Metabolism
Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Calcium-binding protein,- none -, , ,none,none
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Putative ADP-ribose pyrophosphatase YjhB,- none -, , ,none,none
Putative oxidoreductase,- none -, , ,none,none
Cation/H+ antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Lysine ketoglutarate reductase (EC 1.5.1.8) (LKR) / Saccharopine dehydrogenase (EC 1.5.1.9),Lysine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
"Predicted mannose transporter, GGP family",Mannose Metabolism; none, , ,Membrane Transport - no subcategory; Monosaccharides,Carbohydrates; Membrane Transport
Uncharacterized protein YuxK,- none -, , ,none,none
Recombination inhibitory protein MutS2,"DNA repair, bacterial MutL-MutS system", , ,DNA repair,DNA Metabolism
"Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)",- none -, , ,none,none
FIG00930805: hypothetical protein,- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Two-component system sensor histidine kinase FrrD,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Osmosensitive K+ channel histidine kinase KdpD,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Outer membrane protein,- none -, , ,none,none
Outer membrane protein,- none -, , ,none,none
Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1),Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1),Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1),Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Two-component system response regulator protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Sulfatase family protein,- none -, , ,none,none
"putative membrane-associated phospholipid phosphatase, PAP2 superfamily",- none -, , ,none,none
Phosphate regulon transcriptional regulatory protein PhoB (SphR),none, , ,Phosphorus Metabolism - no subcategory; RNA processing and modification,Phosphorus Metabolism; RNA Metabolism
LSU rRNA pseudouridine(2457) synthase (EC 5.4.99.20),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
Deoxyhypusine synthase (EC 2.5.1.46),Alkaloid biosynthesis from L-lysine; <br>Modification of eukaryotic initiation factor 5A, , ,Plant Alkaloids; Protein processing and modification,Protein Metabolism; Secondary Metabolism
Biosynthetic arginine decarboxylase (EC 4.1.1.19),- none -, , ,none,none
3-dehydroquinate synthase (EC 4.2.3.4),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Carbapenem antibiotics biosynthesis protein carD,Antibiotics biosynthesis, , ,"Bacterial cytostatics, differentiation factors and antibiotics",Secondary Metabolism
Phosphoglycolate phosphatase (EC 3.1.3.18),"2-phosphoglycolate salvage; <br>Glycolate, glyoxylate interconversions", , ,Central carbohydrate metabolism; DNA repair,Carbohydrates; DNA Metabolism
"Peptidase M14, carboxypeptidase A precursor",Protein degradation, , ,Protein degradation,Protein Metabolism
"Uncharacterized protein YphG, TPR-domain containing",- none -, , ,none,none
Uncharacterized sugar:proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Aldose 1-epimerase (EC 5.1.3.3),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Uncharacterized oxidoreductase YqkF,- none -, , ,none,none
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
Isopeptidase T,Protein degradation, , ,Protein degradation,Protein Metabolism
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Circadian oscillation regulator KaiB,- none -, , ,none,none
Circadian oscillation regulator KaiB,- none -, , ,none,none
Circadian clock protein KaiC,- none -, , ,none,none
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"Aldo/keto reductase, SMc04056 family",- none -, , ,none,none
Phosphoglycerate mutase (EC 5.4.2.11),- none -, , ,none,none
"Metal-dependent phosphohydrolase, HD subdomain",- none -, , ,none,none
Uncharacterized UPF0750 membrane protein,- none -, , ,none,none
Adenylate cyclase (EC 4.6.1.1),cAMP signaling in bacteria, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Signaling protein without kinase domain,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Chaperone protein ClpB (ATP-dependent unfoldase),- none -, , ,none,none
General stress protein,- none -, , ,none,none
Putative large secreted protein SCO0341,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Histidyl-tRNA synthetase (EC 6.1.1.21),"tRNA aminoacylation, His", , ,Protein biosynthesis,Protein Metabolism
"ABC-type antimicrobial peptide transport system, permease component",none, , ,ABC-transporters,Membrane Transport
Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297),- none -, , ,none,none
Uncharacterized acetyltransferase YjgM,- none -, , ,none,none
Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Haloacid dehalogenase-like hydrolase,- none -, , ,none,none
Protein translocase subunit SecA,Protein transport, , ,Protein transport,Membrane Transport
ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17),- none -, , ,none,none
"ABC-type antimicrobial peptide transport system, ATPase component",none, , ,ABC-transporters,Membrane Transport
putative membrane protein,- none -, , ,none,none
"biphenyl-2,3-diol 1,2-dioxygenase III-related protein",Biphenyl Degradation, , ,Peripheral pathways for catabolism of aromatic compounds,Metabolism of Aromatic Compounds
FAD/FMN-containing dehydrogenase,- none -, , ,none,none
Fosmidomycin resistance protein,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Auxin efflux carrier family protein,- none -, , ,none,none
"Rrf2 family transcriptional regulator, group III",none, , ,RNA processing and modification; Transcription,RNA Metabolism
Rrf2-linked NADH-flavin reductase,- none -, , ,none,none
putative periplasmic protein kinase ArgK and related GTPases of G3E family,- none -, , ,none,none
Na+-driven multidrug efflux pump,- none -, , ,none,none
probable membrane protein hypothetical protein,- none -, , ,none,none
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
"Periplasmic aromatic aldehyde oxidoreductase, molybdenum binding subunit YagR",- none -, , ,none,none
"Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS",Purine Utilization, , ,Purines,Nucleosides and Nucleotides
"Periplasmic aromatic aldehyde oxidoreductase, iron-sulfur subunit YagT",- none -, , ,none,none
Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) / Molybdopterin adenylyltransferase (EC 2.7.7.75),- none -, , ,none,none
Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12),- none -, , ,none,none
Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80),- none -, , ,none,none
Uncharacterized UPF0721 integral membrane protein,- none -, , ,none,none
