Function,Subsystem,NCBI GI,locus,System,Category
LSU ribosomal protein L16p (L10e),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S3p (S3e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L22p (L17e),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S19p (S15e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L2p (L8e),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L23p (L23Ae),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L4p (L1e),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L3p (L3e),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S10p (S20e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Translation elongation factor G,Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Translation elongation factor G family; <br>Translation elongation factors bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
SSU ribosomal protein S7p (S5e),Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Ribosome SSU bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
SSU ribosomal protein S12p (S23e),Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins); <br>Ribosome SSU bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
23S rRNA (guanosine(2251)-2&#39;-O)-methyltransferase (EC 2.1.1.185),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Replication-associated recombination protein RarA,none, , ,DNA replication,DNA Metabolism
Pyrimidine 5&#39;-nucleotidase YjjG (EC 3.1.3.5),- none -, , ,none,none
UPF0758 family protein,- none -, , ,none,none
Amino acid ligase similar to peptidoglycan synthetases,- none -, , ,none,none
TPR repeat precursor,- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
GTP-binding protein Obg,CBSS-176279.3.peg.868, , ,none,none
Hemolysins and related proteins containing CBS domains,- none -, , ,none,none
Adenylate kinase (EC 2.7.4.3),Purine conversions, , ,Purines,Nucleosides and Nucleotides
Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8),Folate biosynthesis cluster; <br>Purine conversions, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18),- none -, , ,none,none
N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18),- none -, , ,none,none
Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5),Protein degradation, , ,Protein degradation,Protein Metabolism
Prokaryotic ATPase,- none -, , ,none,none
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2),Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
Phospholipid ABC transporter permease protein MlaE,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Phospholipid ABC transporter ATP-binding protein MlaF,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)",- none -, , ,none,none
Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170),- none -, , ,none,none
MotA/TolQ/ExbB proton channel family protein,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR; potentially related to transport or biosynthesis of folate,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17),Folate Biosynthesis; <br>Folate Biosynthesis, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3),Glycerol and Glycerol-3-phosphate Uptake and Utilization; <br>Respiratory dehydrogenases 1, , ,Electron donating reactions; Sugar alcohols,Carbohydrates; Respiration
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10),- none -, , ,none,none
GldJ,- none -, , ,none,none
Cytidine deaminase (EC 3.5.4.5),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1),"Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12),"5-FCL-like protein; <br>Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
tRNA-(ms[2]io[6]A)-hydroxylase,- none -, , ,none,none
Outer membrane assembly protein,- none -, , ,none,none
Pectate lyase (EC 4.2.2.2),- none -, , ,none,none
Dihydroneopterin aldolase (EC 4.1.2.25),Folate Biosynthesis; <br>Folate biosynthesis cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutaminyl-tRNA synthetase (EC 6.1.1.18),"tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis,Protein Metabolism
FIG00655948: hypothetical protein,- none -, , ,none,none
Protein QmcA (possibly involved in integral membrane quality control),- none -, , ,none,none
Glutamyl-tRNA synthetase (EC 6.1.1.17),"Heme and Siroheme Biosynthesis; <br>tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis; Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Protein Metabolism"
"liver stage antigen, putative",- none -, , ,none,none
"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly",CBSS-56780.10.peg.1536; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG,RNA methylation, , ,RNA processing and modification,RNA Metabolism
SAM-dependent methyltransferase BT3209,- none -, , ,none,none
Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Related to 5&#39; to 3&#39; DNA helicase,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Rhodanese domain protein, Enterobacterial subgroup, YceA homolog",Single-Rhodanese-domain proteins, , ,Plant-Prokaryote DOE project,Miscellaneous
Carboxyl-terminal protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Stage 0 sporulation protein YaaT,- none -, , ,none,none
GldH,- none -, , ,none,none
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
conserved hypothetical acetyltransferase,- none -, , ,none,none
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Fumarate hydratase class I (EC 4.2.1.2),- none -, , ,none,none
Gate supefamily SpmA/SpmB domains protein,- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
"Transcriptional regulator, LysR family",none, , ,RNA processing and modification,RNA Metabolism
SAM-dependent methyltransferase,- none -, , ,none,none
Cytochrome c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
Porphobilinogen synthase (EC 4.2.1.24),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Uroporphyrinogen III decarboxylase (EC 4.1.1.37),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",- none -, , ,none,none
Porphobilinogen deaminase (EC 2.5.1.61),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutamyl-tRNA reductase (EC 1.2.1.70),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Restriction endonuclease R.XbaI,Nuclease; Restriction Enzyme, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
DNA modification methyltransferase (EC 2.1.1.-),- none -, , ,none,none
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Nitrogen regulation protein NtrY (EC 2.7.3.-),- none -, , ,none,none
Enoyl-CoA hydratase (EC 4.2.1.17),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoleucine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Fermentation,Amino Acids and Derivatives; Carbohydrates
Methyltransferase,- none -, , ,none,none
"ABC-type multidrug transport system, ATPase and permease components",none, , ,ABC-transporters,Membrane Transport
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
HD domain protein,- none -, , ,none,none
"Probable acyl-ACP desaturase, Stearoyl-ACP desaturase (EC 1.14.19.2)",- none -, , ,none,none
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
Ribonuclease P protein component (EC 3.1.26.5),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Membrane-bound lytic murein transglycosylase D,- none -, , ,none,none
Phosphoglycerate kinase (EC 2.7.2.3),- none -, , ,none,none
intradiol ring-cleavage dioxygenase,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
plectin 1 isoform 8,- none -, , ,none,none
Lactoylglutathione lyase and related lyases,- none -, , ,none,none
Aliphatic amidase AmiE (EC 3.5.1.4),- none -, , ,none,none
Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase cytochrome b subunit,Cytochrome, , ,Respiration - no subcategory,Respiration
Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10),Isoprenoid Biosynthesis; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Branched-chain amino acids; Isoprenoids,"Amino Acids and Derivatives; Fatty Acids, Lipids, and Isoprenoids"
Xaa-Pro aminopeptidase (EC 3.4.11.9),Aminopeptidases; Aminopeptidases (EC 3.4.11.-); Protein degradation, , ,Protein degradation,Protein Metabolism
DUF124 domain-containing protein,- none -, , ,none,none
OmpA,- none -, , ,none,none
ATP-dependent helicase,- none -, , ,none,none
Ribosome-binding factor A,CBSS-138119.3.peg.2719; <br>NusA-TFII Cluster; <br>Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Lipoprotein releasing system transmembrane protein LolC/LolE,Lipoprotein-releasing system, , ,ABC transporters,Membrane Transport
tRNA-dihydrouridine synthase DusB,- none -, , ,none,none
Translation elongation factor LepA,Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
"Transcriptional regulator, YafY family",none, , ,RNA processing and modification,RNA Metabolism
Thiamine-monophosphate kinase (EC 2.7.4.16),5-FCL-like protein; <br>Riboflavin synthesis cluster; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Regulatory protein, LuxR:Response regulator receiver",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Autolysis response regulater LytR,- none -, , ,none,none
Glycyl-tRNA synthetase (EC 6.1.1.14),"Glycyl-tRNA synthetase containing cluster; <br>tRNA aminoacylation, Gly", , ,Protein biosynthesis,Protein Metabolism
"Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy",Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Superoxide dismutase [Mn] (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
Amidophosphoribosyltransferase (EC 2.4.2.14),De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Ribokinase (EC 2.7.1.15),D-ribose utilization; <br>Deoxyribose and Deoxynucleoside Catabolism, , ,Monosaccharides,Carbohydrates
Collagenase and related proteases,Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease HI (EC 3.1.26.4),Ribonuclease H, , ,RNA processing and modification,RNA Metabolism
Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2),5-FCL-like protein; <br>De Novo Purine Biosynthesis, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
Acyl carrier protein,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
Ribonuclease III (EC 3.1.26.3),"CBSS-176299.4.peg.1292; <br>RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Pyruvate kinase (EC 2.7.1.40),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
DNA polymerase IV (EC 2.7.7.7),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Rare lipoprotein A precursor,- none -, , ,none,none
Uncharacterized protein Fjoh_0737,- none -, , ,none,none
Glucose-6-phosphate isomerase (EC 5.3.1.9),- none -, , ,none,none
"Peptidase, M23/M37 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global, , ,Aromatic amino acids and derivatives; NAD and NADP,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
ATP-dependent exoDNAse (exonuclease V) alpha subunit - helicase superfamily I member,DNA helicase; Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
putative patatin-like phospholipase,- none -, , ,none,none
Excinuclease ABC subunit C,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Lipoprotein signal peptidase (EC 3.4.23.36),Protein degradation; Signal peptidase, , ,Protein degradation; Protein processing and modification,Protein Metabolism
"DnaK suppressor protein, putative",- none -, , ,none,none
Isoleucyl-tRNA synthetase (EC 6.1.1.5),"tRNA aminoacylation, Ile", , ,Protein biosynthesis,Protein Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Dihydroflavonol-4-reductase (EC 1.1.1.219),- none -, , ,none,none
Short-chain dehydrogenase/reductase SDR,- none -, , ,none,none
DNA recombination and repair protein RecO,"CBSS-176299.4.peg.1292; <br>DNA repair, bacterial RecFOR pathway; <br>Glycyl-tRNA synthetase containing cluster", , ,DNA repair,DNA Metabolism
NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Arginine and Ornithine Degradation; <br>Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Proline Synthesis", , ,"Arginine; Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; Proline and 4-hydroxyproline; ammonia assimilation; ammonia assimilation; urea cycle, polyamines",Amino Acids and Derivatives
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
Acetyl-CoA acetyltransferase (EC 2.3.1.9),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Fermentation; Isoprenoids,"Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Dipeptidyl peptidase VI,Protein degradation, , ,Protein degradation,Protein Metabolism
D-alanyl-D-alanine dipeptidase (EC 3.4.13.22),Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
probable beta-D-galactosidase,Galactosylceramide and Sulfatide metabolism, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Sodium iodide symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,- none -, , ,none,none
HesA/MoeB/ThiF family protein,- none -, , ,none,none
Putative deoxyribonuclease YjjV,Deoxyribose and Deoxynucleoside Catabolism; Nuclease, , ,DNA Metabolism - no subcategory; Monosaccharides; RNA processing and modification,Carbohydrates; DNA Metabolism; RNA Metabolism
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein Fjoh_2767,- none -, , ,none,none
Adenine phosphoribosyltransferase (EC 2.4.2.7),Purine conversions, , ,Purines,Nucleosides and Nucleotides
Glucoamylase (EC 3.2.1.3),Trehalose Biosynthesis, , ,Di- and oligosaccharides,Carbohydrates
"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12)",Trehalose Biosynthesis; <br>Trehalose Biosynthesis, , ,Di- and oligosaccharides,Carbohydrates
Fructokinase (EC 2.7.1.4),- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Levanase (EC 3.2.1.65),- none -, , ,none,none
D-xylose proton-symporter XylE,Xylose utilization; none, , ,Monosaccharides; Uni- Sym- and Antiporters,Carbohydrates; Membrane Transport
Ferrichrome-iron receptor,- none -, , ,none,none
DNA topoisomerase III (EC 5.99.1.2),"DNA processing cluster; <br>DNA topoisomerases, Type I, ATP-independent", , ,"DNA replication; DNA uptake, competence",DNA Metabolism
OsmC/Ohr family protein,- none -, , ,none,none
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
"Predicted L-lactate dehydrogenase, hypothetical protein subunit SO1518",Lactate utilization, , ,Organic acids,Carbohydrates
"Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF",Lactate utilization, , ,Organic acids,Carbohydrates
"Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE",Lactate utilization, , ,Organic acids,Carbohydrates
Rhamnulokinase RhaK in alpha-proteobacteria (EC 2.7.1.5),- none -, , ,none,none
L-rhamnose isomerase (EC 5.3.1.14),- none -, , ,none,none
L-rhamnose mutarotase (EC 5.1.3.32),- none -, , ,none,none
Predicted rhamnulose-1-phosphate aldolase (EC 4.1.2.19) / Predicted lactaldehyde dehydrogenase (EC 1.2.1.22),- none -, , ,none,none
L-rhamnose-proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit B (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit C (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit D (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.8),- none -, , ,none,none
Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.8),- none -, , ,none,none
Thiamin biosynthesis lipoprotein ApbE,Iron-sulfur cluster assembly, , ,Plant-Prokaryote DOE project,Miscellaneous
CBS domain protein,- none -, , ,none,none
"Transcriptional regulator of rhamnose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
Polygalacturonase (EC 3.2.1.15),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
Sulfatase modifying factor 1 precursor (C-alpha-formyglycine- generating enzyme 1),Sulfatases and sulfatase modifying factor 1, , ,none,none
Endonuclease/exonuclease/phosphatase family protein,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"Arabinan endo-1,5-alpha-L-arabinosidase A",- none -, , ,none,none
Mucin-desulfating sulfatase,- none -, , ,none,none
Esterase,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
"Glucan 1,4-alpha-glucosidase (EC 3.2.1.3)",- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
putative secreted protein,- none -, , ,none,none
FIG01018870: hypothetical protein,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
alpha-galactosidase,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Uncharacterized protein YphG, TPR-domain containing",- none -, , ,none,none
Uncharacterized sugar:proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) / Mannose-6-phosphate isomerase (EC 5.3.1.8),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Putative large secreted protein SCO0341,- none -, , ,none,none
Sodium-Choline Symporter,Choline Transport, , ,Membrane Transport - no subcategory,Membrane Transport
alpha-galactosidase (EC 3.2.1.22),- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
alpha-galactosidase,- none -, , ,none,none
Mobile element protein,- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
rhamnogalacturonan acetylesterase,- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Threonyl-tRNA synthetase (EC 6.1.1.3),"tRNA aminoacylation, Thr", , ,Protein biosynthesis,Protein Metabolism
Translation initiation factor 3,Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins); <br>Translation initiation factors bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
LSU ribosomal protein L35p,Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins); <br>Ribosome LSU bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
LSU ribosomal protein L20p,Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins); <br>Ribosome LSU bacterial, , ,Invasion and intracellular resistance; Protein biosynthesis,"Protein Metabolism; Virulence, Disease and Defense"
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Replicative DNA helicase (DnaB) (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2),Fatty Acid Biosynthesis FASII; <br>Pterin synthesis related cluster, , ,Fatty acids; Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
Phosphoglycerol transferase I (EC 2.7.8.20),Synthesis of osmoregulated periplasmic glucans, , ,Osmotic stress,Stress Response
Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase (EC 2.7.8.20),- none -, , ,none,none
Lipopolysaccharide export system permease protein LptG,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Queuine tRNA-ribosyltransferase (EC 2.4.2.29),- none -, , ,none,none
UPF0061 protein YdiU,- none -, , ,none,none
Inner membrane protein YqiK,- none -, , ,none,none
rhodanese-like domain protein,- none -, , ,none,none
OsmC-like protein,- none -, , ,none,none
