Function,Subsystem,NCBI GI,locus,System,Category
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
FIG01019249: hypothetical protein,- none -, , ,none,none
Neopullulanase (EC 3.2.1.135),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Adenine phosphoribosyltransferase (EC 2.4.2.7),Purine conversions, , ,Purines,Nucleosides and Nucleotides
Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20),"tRNA aminoacylation, Phe", , ,Protein biosynthesis,Protein Metabolism
Clumping factor A precursor,- none -, , ,none,none
Agglutination protein,- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
AhpC/TSA family protein,- none -, , ,none,none
Methyl-accepting chemotaxis protein,- none -, , ,none,none
ATP-dependent DNA helicase RecG (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
TPR domain protein,- none -, , ,none,none
COG2102: Predicted ATPases of PP-loop superfamily,- none -, , ,none,none
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
putative membrane protein,- none -, , ,none,none
ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
"YciO protein, TsaC/YrdC paralog",- none -, , ,none,none
OmpA domain protein,- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
DNA polymerase III delta subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Uncharacterized protein Fjoh_2917,- none -, , ,none,none
Energy-dependent translational throttle protein EttA,- none -, , ,none,none
Uncharacterized protein YuxK,- none -, , ,none,none
Recombination inhibitory protein MutS2,"DNA repair, bacterial MutL-MutS system", , ,DNA repair,DNA Metabolism
"Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)",- none -, , ,none,none
Alanine dehydrogenase (EC 1.4.1.1),Pyruvate Alanine Serine Interconversions, , ,Central carbohydrate metabolism,Carbohydrates
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,- none -, , ,none,none
Response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"dNTP triphosphohydrolase, broad substrate specificity",- none -, , ,none,none
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191),- none -, , ,none,none
"UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108) / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)",CBSS-251221.1.peg.1863; <br>Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129),- none -, , ,none,none
Translation elongation factor P,Modification of eukaryotic initiation factor 5A; <br>Translation elongation factors bacterial, , ,Protein biosynthesis; Protein processing and modification,Protein Metabolism
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191),- none -, , ,none,none
Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5),- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Putative anti-sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG",- none -, , ,none,none
"Transcriptional regulator YeiE, LysR family",none, , ,RNA processing and modification,RNA Metabolism
Putative membrane protein YeiH,- none -, , ,none,none
Sulfatase family protein,- none -, , ,none,none
DNA-binding heavy metal response regulator,Cobalt-zinc-cadmium resistance; Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory; Resistance to antibiotics and toxic compounds,"Regulation and Cell signaling; Virulence, Disease and Defense"
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl,- none -, , ,none,none
Histidinol dehydrogenase (EC 1.1.1.23),Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Histidinol-phosphate aminotransferase (EC 2.6.1.9),Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19),Histidine Biosynthesis; <br>Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Imidazole glycerol phosphate synthase amidotransferase subunit HisH,- none -, , ,none,none
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Histidine Biosynthesis", , ,Aromatic amino acids and derivatives; Histidine Metabolism,Amino Acids and Derivatives
Imidazole glycerol phosphate synthase cyclase subunit,- none -, , ,none,none
Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31),Histidine Biosynthesis; <br>Histidine Biosynthesis; <br>Riboflavin synthesis cluster, , ,Histidine Metabolism,Amino Acids and Derivatives
Peptidase M1 family protein,Protein degradation, , ,Protein degradation,Protein Metabolism
2-isopropylmalate synthase (EC 2.3.3.13),Branched-Chain Amino Acid Biosynthesis; <br>Leucine Biosynthesis, , ,Branched-chain amino acids,Amino Acids and Derivatives
3-isopropylmalate dehydrogenase (EC 1.1.1.85),Branched-Chain Amino Acid Biosynthesis; <br>Leucine Biosynthesis, , ,Branched-chain amino acids,Amino Acids and Derivatives
Dihydroxy-acid dehydratase (EC 4.2.1.9),Branched-Chain Amino Acid Biosynthesis, , ,Branched-chain amino acids,Amino Acids and Derivatives
Acetolactate synthase large subunit (EC 2.2.1.6),Acetolactate synthase subunits; <br>Branched-Chain Amino Acid Biosynthesis, , ,Branched-chain amino acids; Fermentation,Amino Acids and Derivatives; Carbohydrates
Acetolactate synthase small subunit (EC 2.2.1.6),Acetolactate synthase subunits; <br>Branched-Chain Amino Acid Biosynthesis, , ,Branched-chain amino acids; Fermentation,Amino Acids and Derivatives; Carbohydrates
Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86),- none -, , ,none,none
Acetyl-CoA synthetase (EC 6.2.1.1),- none -, , ,none,none
Acetyl-CoA synthetase (EC 6.2.1.1),- none -, , ,none,none
DNA polymerase III epsilon subunit (EC 2.7.7.7),CBSS-342610.3.peg.1536; DNA polymerase, , ,DNA replication,DNA Metabolism
Predicted signal-transduction protein containing cAMP-binding and CBS domains,CBSS-342610.3.peg.1536, , ,none,none
"Multidrug resistance transporter, Bcr/CflA family",Copper homeostasis; none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
ATP-dependent RNA helicase,RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
"Helicase, C-terminal:Type III restriction enzyme, res subunit:DEAD/DEAH box helicase, N-terminal",Restriction Enzyme, , ,DNA Metabolism - no subcategory,DNA Metabolism
Putative membrane transport protein,none, , ,Membrane Transport - no subcategory,Membrane Transport
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Quinone oxidoreductase (EC 1.6.5.5),Quinone oxidoreductase family, , ,Respiration - no subcategory,Respiration
putative lipoprotein,- none -, , ,none,none
"TTP-dependent protein, related to E1 component of pyruvate/2-oxoglutarate/acetoin dehydrogenase",- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
Translation initiation factor SUI1-related protein,Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Purine nucleoside phosphorylase (EC 2.4.2.1),Adenosyl nucleosidases; <br>Deoxyribose and Deoxynucleoside Catabolism; <br>Purine conversions; <br>pyrimidine conversions, , ,Monosaccharides; Nucleosides and Nucleotides - no subcategory; Purines; Pyrimidines,Carbohydrates; Nucleosides and Nucleotides
Prolyl endopeptidase (EC 3.4.21.26),Protein degradation; Serine endopeptidase (EC 3.4.21.-), , ,Protein degradation,Protein Metabolism
ACR269Cp,- none -, , ,none,none
Choloylglycine hydrolase family protein,- none -, , ,none,none
Hyaluronan synthase (EC 2.4.1.212),Streptococcal Hyaluronic Acid Capsule, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Putative periplasmic protein,- none -, , ,none,none
Glyoxalase/Bleomycin resistance protein/Dioxygenase family protein,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Short-chain dehydrogenase,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Methyltransferase,- none -, , ,none,none
Chromate transport protein ChrA,Resistance to chromium compounds; none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Signal peptidase I (EC 3.4.21.89),<br>Signal peptidase; CBSS-176299.4.peg.1292; Protein degradation, , ,Protein degradation; Protein processing and modification,Protein Metabolism
Membrane-bound lytic murein transglycosylase,- none -, , ,none,none
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Succinoglycan biosynthesis protein,- none -, , ,none,none
Formate hydrogenlyase transcriptional activator,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Isochorismatase (EC 3.3.2.1),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.", , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
"Xylan 1,4-beta-xylosidase (EC 3.2.1.37)",- none -, , ,none,none
Beta-glucanase,- none -, , ,none,none
"glycoside hydrolase, family 16",- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
N-acetyltransferase ElaA,- none -, , ,none,none
"Transcriptional regulator, LysR family",none, , ,RNA processing and modification,RNA Metabolism
N1-spermidine/spermine acetyltransferase PaiA,- none -, , ,none,none
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
Homocysteine S-methyltransferase (EC 2.1.1.10),Methionine Biosynthesis; <br>S-methylmethionine, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Ku domain protein,Bacillus subtilis scratch - gjo; <br>DNA ligases; <br>Nonhomologous End-Joining in Bacteria, , ,DNA Metabolism - no subcategory; DNA repair; Miscellaneous - no subcategory,DNA Metabolism; Miscellaneous
"PQQ-dependent oxidoreductase, gdhB family",- none -, , ,none,none
Dienelactone hydrolase family protein,- none -, , ,none,none
putative ATPase,- none -, , ,none,none
Sensory box histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Predicted transcriptional regulators,none, , ,RNA processing and modification,RNA Metabolism
CinA-like protein,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Putative anti-sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Calcineurin-like phosphoesterase,- none -, , ,none,none
6-phosphogluconate phosphatase,- none -, , ,none,none
MSM (multiple sugar metabolism) operon regulatory protein,- none -, , ,none,none
probable beta-D-galactosidase,Galactosylceramide and Sulfatide metabolism, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14),- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Mannonate dehydratase (EC 4.2.1.8),- none -, , ,none,none
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Glucuronyl hydrolase,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
beta-glucuronidase (EC 3.2.1.31),- none -, , ,none,none
"Periplasmic aromatic aldehyde oxidoreductase, molybdenum binding subunit YagR @ 4-hydroxybenzoyl-CoA reductase, alpha subunit (EC 1.3.99.20)",- none -, , ,none,none
"Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS",Purine Utilization, , ,Purines,Nucleosides and Nucleotides
"Periplasmic aromatic aldehyde oxidoreductase, iron-sulfur subunit YagT @ 4-hydroxybenzoyl-CoA reductase, gamma subunit (EC 1.3.99.20)",- none -, , ,none,none
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76),- none -, , ,none,none
"Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family",Purine Utilization, , ,Purines,Nucleosides and Nucleotides
Copper homeostasis protein CutF precursor / Lipoprotein NlpE involeved in surface adhesion,Copper homeostasis: copper tolerance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
UPF0339 protein YegP.N / UPF0339 protein YegP.C,- none -, , ,none,none
"Hypothetical glycoside hydrolase, family 43, similar to arabinosidase",L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
alpha-L-arabinofuranosidase (EC 3.2.1.55),- none -, , ,none,none
alpha-galactosidase (EC 3.2.1.22),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
putative xylanase,- none -, , ,none,none
putative xylanase,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
putative xylanase,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
"Uncharacterized protein YphG, TPR-domain containing",- none -, , ,none,none
Uncharacterized sugar:proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Arabinose operon regulatory protein,L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Predicted L-lactate dehydrogenase, hypothetical protein subunit SO1518",Lactate utilization, , ,Organic acids,Carbohydrates
"Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF",Lactate utilization, , ,Organic acids,Carbohydrates
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
"Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE",Lactate utilization, , ,Organic acids,Carbohydrates
Rhamnulokinase RhaK in alpha-proteobacteria (EC 2.7.1.5),- none -, , ,none,none
Predicted L-rhamnose isomerase RhaI (EC 5.3.1.14),- none -, , ,none,none
Predicted rhamnulose-1-phosphate aldolase (EC 4.1.2.19) / Predicted lactaldehyde dehydrogenase (EC 1.2.1.22),- none -, , ,none,none
L-rhamnose-proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Transcriptional regulator of rhamnose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
Rhamnogalacturonan endolyase (EC 4.2.2.23),- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Uncharacterized protein CHU_1311,- none -, , ,none,none
Exopolygalacturonase precursor,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
"Glycosyl hydrolase, family 88",- none -, , ,none,none
L-rhamnose mutarotase (EC 5.1.3.32),- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Predicted alpha-L-rhamnosidase,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Xylosidase/arabinosidase,- none -, , ,none,none
Rhamnogalacturonides degradation protein RhiN,- none -, , ,none,none
"Glycosyl hydrolase, family 88",- none -, , ,none,none
Pectinesterase (EC 3.1.1.11),- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),- none -, , ,none,none
Hexuronate utilization operon transcriptional repressor ExuR,- none -, , ,none,none
Altronate dehydratase (EC 4.2.1.7),- none -, , ,none,none
Altronate oxidoreductase (EC 1.1.1.58),- none -, , ,none,none
4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14),- none -, , ,none,none
2-dehydro-3-deoxygluconokinase (EC 2.7.1.45),- none -, , ,none,none
Uronate isomerase (EC 5.3.1.12),- none -, , ,none,none
2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125),- none -, , ,none,none
4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17),- none -, , ,none,none
Hexuronate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Hexuronate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Xylanase,Xylose utilization, , ,Monosaccharides,Carbohydrates
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
RND multidrug efflux transporter; Acriflavin resistance protein,none, , ,Membrane Transport - no subcategory; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"Transcriptional regulator, MerR family",none, , ,RNA processing and modification; Resistance to antibiotics and toxic compounds,"RNA Metabolism; Virulence, Disease and Defense"
Gluconolactonase (EC 3.1.1.17),- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Protein containing acetyltransferase (GNAT family) domain,- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
Predicted acyltransferases,- none -, , ,none,none
FIG01423360: glycoside hydrolase,- none -, , ,none,none
FIG01423360: glycoside hydrolase,- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
"ABC transporter, permease protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, ATP-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, substrate-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Outer membrane assembly protein,- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
G:T/U mismatch-specific uracil/thymine DNA-glycosylase (EC 3.2.2.27),- none -, , ,none,none
Maltodextrin glucosidase (EC 3.2.1.20),- none -, , ,none,none
Endo-alpha-mannosidase,Mannose Metabolism, , ,Monosaccharides,Carbohydrates
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Regulatory protein SusR,- none -, , ,none,none
Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase),- none -, , ,none,none
NAD-specific glutamate dehydrogenase (EC 1.4.1.2),"Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; ammonia assimilation; ammonia assimilation",Amino Acids and Derivatives
Integral membrane protein,- none -, , ,none,none
"Magnesium chelatase, subunit ChlI (EC 6.6.1.1)",CBSS-336982.3.peg.1011, , ,none,none
FIG024850: short form Mg-chelase associated protein with vWA domain,CBSS-336982.3.peg.1011, , ,none,none
UPF0225 protein YchJ,Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
Thiol:disulfide interchange protein,- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
"Arabinogalactan endo-1,4-beta-galactanase (EC 3.2.1.89)",- none -, , ,none,none
"Arabinogalactan endo-1,4-beta-galactosidase",- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Outer membrane protein,- none -, , ,none,none
Rhomboid family protein,- none -, , ,none,none
Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.241),- none -, , ,none,none
Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Acyl carrier protein phosphodiesterase (EC 3.1.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13),Protein degradation, , ,Protein degradation,Protein Metabolism
Chloride channel protein,- none -, , ,none,none
"Fic domain protein, MA2133 type",- none -, , ,none,none
Excinuclease ABC subunit A,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
Aminopeptidase N,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",Dehydrogenase complexes; <br>Dehydrogenase complexes; <br>Isoleucine degradation; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38),- none -, , ,none,none
Methyltransferase type 11,- none -, , ,none,none
Methyltransferase type 11,- none -, , ,none,none
Serine/threonine protein kinase related protein,- none -, , ,none,none
"4,5-DOPA dioxygenase extradiol (EC 1.13.11.29), but not physiological substrate",- none -, , ,none,none
RecD-like DNA helicase Atu2026,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
FIG032012: hypothetical protein,CBSS-226186.1.peg.3978, , ,none,none
16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171),CBSS-226186.1.peg.3978; <br>CBSS-266117.6.peg.1260; <br>CBSS-269801.1.peg.1715; <br>RNA methylation, , ,RNA processing and modification,RNA Metabolism
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, OmpR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
